"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"04","01","BNSF","GC0104107",,,,,"04","01","BNSF","GC0104107",,,"04","01","11",2.00,55.00,"AM","01",17.00,11.00,6.00,90.00,"GULF","HOYTE","183.0","48",36.00,"4","1","045","R","HDYT","1",9548.00,"1","Y","SINGLE MAIN","4","061.36","1","GPLX","074661","006","Y",,,"000",,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,14.00,0.00,0.00,31.00,0.00,5.00,0.00,0.00,1365430.00,250000.00,"T204",,0.00,0.00,0.00,0.00,"T204","1","4","045",1615430.00,,"48C331",0.00,"000000",0.00,"1","0","1","0","10","40","10","40","1","5",,"1L",,"GULF","E",1090.00,,"2004",0.00,0.00,0.00,0.00,0.00,0.00,"MILAM","331","00","00","","N",,,"H-DYTGAL9-10 WHILE TRAVELING NORTHBOUND ON THE GALVESTON SUB, DERAILED 36 CARS, L2 THROUGH L37, AT M","P 183.8.  NO PERSONAL INJURIES TO THE EMPLOYEES OR THE PUBLIC.  CAUSE OF THE DERAILMENT WAS A BROKEN","RAIL.  ACFX 78975 MULTIPLE COMPARTMENTS CONTAINED TWO DIFFERENT COMMODITIES:  COMPARTMENT 1:  N-PRO","PYL ACETATE (FLAMMABLE LIQUID CLASS 3 UN1276 PG II STCC-4909268 - RELEASED 5,055 GALLONS.  COMPARTME","NT 2: N-POPANOL (FLAMMABLE LIQUID) CLASS 3 UN1274 PG II, STCC-4909196 - RELEASED 5,903 GALLONS. GATX","66403 STYRENE MONOMER, STABILIZED (FLAMMABLE LIQUID) CLASS 3 UN2055 PG III, STCC-4907265 - RELEASED","16,236 GALLONS.  RAIX 2601 VINYL ACETATE , STABILIZED (FLAMMABLE LIQUID) CLASS 3 UN1301 PG II, STCC","-4907270 - RELEASED 23,974 GALLONS.  NATX 260639 STYRENE MONOMER, STABILIZED (FLAMMABLE LIQUID) CLAS","S 3 UN2055 PG III, STCC-4907265 - RELEASED 242 GALLONS.  DOWX 4274 STYRENE MONOMER, STABILIZED (FLAM","MABLE LIQUID) CLASS 3 UN2055 PG III, STCC-4907265 - RELEASED 24,342 GALLONS.  GATX 54518. PETROLEUM","DISTILLATES NOS (COMBUSTIBLE LIQIUD) UN1268 PG III STCC-4914264 - RELEASED 18,693 GALLONS.","","","","","0",0.00,0.00,,,,,,
,"04","01","BNSF","GC0104116",,,,,"04","01","UP","0104SA016",,,"04","01","25",3.00,5.00,"PM","01",0.00,0.00,0.00,0.00,"GULF","EAGLE PASS",,"48",63.00,"2","1","005","R","RGFC","4",14280.00,"1","Y","612","1",,"2","BNSF","004557","002",,,,"000",,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,102.00,0.00,1.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,7035.00,0.00,"T101","T104",0.00,0.00,0.00,0.00,"T101","2","1","005",12123.00,,"48C323",0.00,"000000",0.00,"1","0","1","1","05","05","05","05","1","5",,"1L",,"GULF","N",410.00,,"2004",0.00,0.00,0.00,0.00,0.00,0.00,"MAVERICK","323","00","00","","N",,,"TRAIN R GFC0401 25 HEADING INTO EAST END OF TRACK 612, AT ABOUT 240 FEET WEST OF THE EAST SWITCH IN","CURVE TRACK, THE SOGGY ROADBED WITH BALLAST BRUSHED OR SWEPT FOR CHANGE OF RAIL.  THE GIVE IN THE RA","ILROAD ALLOWED R-2 WHEEL OF LOCOMOTIVE BNSF 4557 TO FALL INSIDE THE NORTH RAIL CAUSING A PRESSURE BR","EAK TO THE SOUTH RAIL AND THE SAME PUSH-PRESSURE ALLOWED SOUTH RAIL TO LAY ON ITS SIDE AFTER BREAK T","OOK PLACE.","","","","","","","","","","","0",0.00,0.00,,,,,,
,"04","01","BNSF","GC0104201","04","01","UP","0104LV015","04","01","BNSF","GC0104201",,"767721V","04","01","15",5.00,10.00,"PM","07",0.00,0.00,0.00,0.00,"GULF","BROUSSARD","139.7","22",64.00,"3","1","000",,,,0.00,,,"SINGLE MAIN","4","012.04","1",,,"000",,,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5600.00,"M399",,0.00,0.00,0.00,0.00,"M399","1","4","040",15600.00,,"22C055",0.00,"000000",0.00,,,,,,,,,"1","5",,"1L",,"GULF","",113.00,,"2004",0.00,0.00,0.00,0.00,0.00,0.00,"LAFAYETTE","055","","","",,,,"UPRR TRAIN F-MNOWEB1-15 STRUCK A TRACTOR TRAILER TRUCK AT A PROTECTED CROSSING IN BROUSSARD, LA ON B","NSF TRACKAGE.","","","","","","","","","","","","","",,0.00,0.00,,,,,,
,"04","02","BNSF","GC0204114",,,,,"04","02","BNSF","GC0204114",,,"04","02","22",8.00,50.00,"PM","09",12.00,1.00,0.00,0.00,"GULF","TEMPLE","218.1","48",50.00,"4","1","008","R","PNWO","4",6633.00,"1","Y","MAIN TRACK","2","023.63","1","BNSF","004670","001",,"BNSF","004670","001",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,750.00,57500.00,"E79L","T099",0.00,0.00,0.00,0.00,"E79L","1","2","008",58250.00,,"48C027",0.00,"000000",0.00,"1","0","1","0","01","20","01","20","1","5",,"1L",,"GULF","E",406.00,,"2004",0.00,0.00,0.00,0.00,0.00,0.00,"BELL","027","","","","N",,,"TRAIN P-NWOLAC1-19 OPERATING FROM MAIN 1 OFF THE FUEL PAD AT TEMPLE ON THE GALVETON SUB. TOWARD MAIN","TRACK AT RECORDED SPEED OF 8 MPH.  THE PLOW ON THE LEAD LOCOMOTIVE ""SNAGGED"" A RAISED UP CONCRETE O","N THE APPROACH TO THE CROSSING AT FIRST ST.  AND DRAGGED ONE OF THE SLABS, WEDGING IT INTO THE MAIN","TRACK SWITCH FROM THE GALVESTON SUB TO THE LAMPASAS SUB. THIS CAUSED THE DERAILMENT.  NO-HAZ-MAT REL","EASED.","","","","","","","","","","","0",0.00,0.00,,,,,,
,"04","02","BNSF","GC0204115",,,,,"04","02","BNSF","GC0204115",,,"04","02","24",11.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"GULF","TEXAS CITY","11.0","48",65.00,"4","3","005","E","LGFC","3",675.00,"1","Y","5352","1",,"3","EQUX","641041","007","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,62800.00,1000.00,"T001",,0.00,0.00,0.00,0.00,"T001","3","1","005",63800.00,,"48C167",0.00,"000000",0.00,"1","0","1","1","06","30","06","30","1","5",,"1L",,"GULF","N",221.00,,"2004",0.00,0.00,0.00,0.00,0.00,0.00,"GALVESTON","167","","","","N",,,"L-GFC0251-24 WAS SHOVING FIVE LOADED CARS INTO TRACK 5352 AT TEXAS CITY (OUTSIDE TRACK OF SOUTH LEG","OF WYE) WHEN OUTSIDE RAIL SPREAD DUE TO SOFT ROADBED (WATER SATURATED) CAUSING LINES 6 AND 7 TO DERA","IL AND TURN ON SIDES.","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"04","01","BNSF","GC0104202",,,,,"04","01","BNSF","GC0104202",,"022924R","04","01","27",5.00,0.00,"PM","07",0.00,0.00,0.00,0.00,"GULF","CAMERON","187.8","48",46.00,"2","1","046","R","OKCM","2",0.00,"2","Y","MAIN LINE","4","061.36","1","BNSF","007875","001",,,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,65500.00,"M302",,2.00,0.00,2.00,0.00,"M302","1","4","046",65700.00,,"48C331",0.00,"000000",2.00,"1","0","1","0","01","45","01","45","1","5",,"1L",,"GULF","E",83.00,,"2004",0.00,0.00,0.00,0.00,2.00,0.00,"MILAM","331","","","","Y",,,"DRIVER FAILED TO STOP AT A PROCTECTED CROSSING AND WAS STRUCK BY THE O KCMHOU1 26A.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"04","01","BNSF","KS0104105",,,,,"04","01","BNSF","KS0104105",,,"04","01","12",9.00,25.00,"PM","12",4.00,0.00,0.00,0.00,"KANSAS","AMARILLO","","48",40.00,"4","1","005","E","YAMS","4",0.00,"7","Y","105","1",,"2","BNSF","003959","002",,,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22858.00,18000.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","1","006",205053.00,,"48C375",0.00,"000000",0.00,"",,"3","1",,,"05","27","1","5",,"1L",,"KANSAS","N",249.00,,"2004",0.00,0.00,0.00,0.00,0.00,0.00,"POTTER","375","00","00","","N",,,"RCO JOB Y AMS2022 12A (CONSIST 1) WAS SHOVING TRACK 107 WEST WITH 22 LOADS AND 17 EMPTIES, FAILED TO","STOP SHORT OF THE M KCKAMS1 11 (CONSIST 2) ACCOUNT POINT OF MOVEMENT WAS NOT PROTECTED.  FIVE EMPTI","ES ON THE M KCKAMS1 11 (CONSIST 2) WERE DERAILED.","","","","","","","","","","","","","3",0.00,0.00,,,,,,
,"04","02","BNSF","GC0204116",,,,,"04","02","BNSF","GC0204116",,,"04","02","25",1.00,50.00,"AM","01",7.00,0.00,0.00,0.00,"GULF","SOMERVILLE","141.0","48",35.00,"4","3","049","E","MTPL","2",3997.00,"1","Y","MAIN","4","049.06","1","OCPX","070751","040","N","OCPX","070751","040","N",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,56.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,45623.00,2000.00,"E33C",,0.00,0.00,0.00,0.00,"E33C","1","4","049",47623.00,,"48C051",0.00,"000000",0.00,"1","0","1","0","03","35","03","35","1","5",,"1L",,"GULF","E",202.00,,"2004",0.00,0.00,0.00,0.00,0.00,0.00,"BURLESON","051","","","","N",,,"TRAIN TRAVELING SOUTH ON MAIN TRACK WHEN TRAIN WENT INTO EMERGENCY AT SOMERVILLE.  INSPECTION FOUND","CROSS KEY MISSING FROM A-END (TRAILING) OF LINE 34 WLO 504562 RESULTING IN COUPLER TO DROP OUT OF CA","R.","","","","","","","","","","","","",,0.00,0.00,,,,,,
,"04","02","BNSF","GC0204120",,,,,"04","02","BNSF","GC0204120",,,"04","02","04",11.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"GULF","LAFAYETTE",,"22",60.00,"2","1","006","E","YLAL","4",0.00,"7","Y","102","1",,"2","BNSF","004067","001",,,,"000",,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,47.00,0.00,31.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6731.00,500.00,"M405",,0.00,0.00,0.00,0.00,"M405","2","1","006",7231.00,,"22C055",0.00,"000000",0.00,"1","0","1","1","05","","05","","1","5",,"1L",,"GULF","N",223.00,,"2004",0.00,0.00,0.00,0.00,0.00,0.00,"LAFAYETTE","055","","","","N",,,"APPROXMIATELY 1130 2/4 WHILE Y-LAL1011-04 WAS SHOVING A CONSIST OF (2) TWO LOCOMOTIVES AND (78) CARS","WITH AIR THROUGHTOUT THE CONSIST.  THE DERAILED CAR, PSPX 2234, CLIMBED THE GUARD RAIL IN THE CROSS","OVER ON THE SOUTH SIDE.","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"04","01","ALS","010504","04","01","TRRA","4001","04","01","ALS","010504",,"","04","01","05",9.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","EAST ST LOUIS","2.9","17",12.00,"4","6","000","E","","2",0.00,"",,"1 LEAD AT VALLEY JCT","1","","1","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2345.00,"H504","",0.00,0.00,0.00,0.00,"H504","1","1","005",35695.00,,"17C163",0.00,"000000",0.00,"","","","","","","","","1","4",,"3S",,"SYSTEM","",114.00,,"2004",0.00,0.00,0.00,0.00,0.00,0.00,"ST CLAIR","163","","","","","",,"TRAIN TRRA 202 DERAILED 2 CARS AT VALLEY JCT DUE TO EXCESSIVE THROTTLE FROM STOP WITH MOST LOADS ON","REAR OF TRAIN.","","","","","","","","","","","","","","",0.00,0.00,,,,,,
