"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"16","06","YVRR","0662016",,,"","","16","06","YVRR","0662016",,"","16","06","03",2.00,27.00,"PM","12",0.00,0.00,0.00,0.00,"","ELKIN","75.5","37",87.00,"2","1","002","E","ET2","3",4290.00,"7","Y","BURCH SIDING","1","1.0","3","CEFX","380014","030","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120000.00,0.00,"H302","H306",0.00,0.00,0.00,0.00,"H302","3","1","002",120000.00,,"37C171",0.00,"000000",0.00,"1","0","1","0","04","27","04","27","1","3",,"3L",,"","",293.00,,"2016",0.00,0.00,0.00,0.00,0.00,0.00,"SURRY","171","","","","N","CWR",,"CONDUCTOR DID NOT PROTECT HIS SHOVE MOVEMENT LEFT CARS FOULING TRACK ONE ON EAST END TO ALLOW SPACE","ON WEST END TO PLACE 30 CARS OFF HEAD HEAD IN TRACK TWO. 30 CARS SHOVED INTO TRACK TWO WAS LONGER TH","AN ORIGINAL 30 CARS REMOVED OUT OF TRACK TWO CAUSING SIDE IMPACT ON CARS IN FOUL ON EAST END.","","","","","","","","","","","","","0",36.25,-80.78,"2","5","L","","","SYSTEM"
,"16","03","CSX","000158299",,,"","","16","03","CSX","000158299",,"","16","03","03",11.00,10.00,"PM","01",16.00,1.00,0.00,0.00,"","LAUREL HILL","0264.0","37",55.00,"4","1","029","R","Q470","1",14018.00,"1","Y","SINGLE MAIN","3","0015.3","1","GAMX","004205","097","Y","GAMX","004205","097","Y",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.00,0.00,51.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,48870.00,1356.00,"E39C","",0.00,0.00,0.00,0.00,"E39C","1","3","029",50226.00,,"37C165",0.00,"000000",0.00,"1","0","1","0","04","25","04","25","1","3",,"1L",,"","",142.00,,"2016",0.00,0.00,0.00,0.00,0.00,0.00,"SCOTLAND","165","","","","N","CWR",,"Q47017 WAS TRAVELLING NORTHBOUND ON WILMINGTON SUB. TRAIN HAD A UDE AND IT WAS DISCOVERED AFTER WALK","ING THE TRAIN THAT GAMX 4205 HAD DERAILED.","","","","","","","","","","","","","","0",34.80,-79.54,"1","1","","","","WILMINGTON"
,"16","03","CSX","000158094",,,"","","16","03","CSX","000158094",,"","16","03","14",11.00,30.00,"PM","01",13.00,0.00,0.00,0.00,"","HAMLET","0249.0","37",55.00,"4","1","004","R","M675","2",9566.00,"1","Y","WEST DEPARTURE LEAD","1","0000.0","2","FURX","845398","042","N","FURX","845398","042","N",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00,91.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,928.00,"E29C","",0.00,0.00,0.00,0.00,"E29C","2","1","004",37365.00,,"37C153",0.00,"000000",0.00,"1","0","1","0","02","30","02","30","1","3",,"1L",,"","",385.00,,"2016",0.00,0.00,0.00,0.00,0.00,0.00,"RICHMOND","153","","","","N","OTH",,"M67514 DEPARTING ON THE EAST DEPARTURE LEAD FROM TRACK D02 WHEN THE 42ND CAR(FURX 845398) DERAILED A","T THE #4 CROSS OVER ACCOUNT BOTTOM CHUTE DOOR ON B END OF CAR WAS DEFECTIVE/LOOSE AND THE DOOR LATCH","WEDGED IN THE FROG CAUSING THE DOOR TO BECOME DISLODGED FROM THE CAR. AT THE TIME Q47014 WAS ON THE","ADJACENT WEST DEPARTURE LEAD WHEN M67514 DERAILED CARS THEN SIDESWIPED Q47014 TRAIN.","","","","","","","","","","","","0",34.91,-79.67,"2","5","","","","HAMLET TERMINAL"
,"16","04","CSX","000159124",,,"","","16","04","CSX","000159124",,"","16","04","18",6.00,15.00,"AM","01",21.00,0.00,0.00,0.00,"","FOSTORIA","0036.4","39",60.00,"1","1","009","R","L355","4",11249.00,"1","Y","#1 MAIN","1","0016.6","1","CEFX","319110","053","N","CEFX","319110","053","N",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,156.00,0.00,0.00,1.00,0.00,10.00,0.00,0.00,177498.00,92849.00,"E09C","",0.00,0.00,0.00,0.00,"E09C","1","1","009",270347.00,,"39C147",0.00,"000000",0.00,"1","0","1","0","06","14","06","14","1","2",,"1L",,"","",74.00,,"2016",0.00,0.00,0.00,0.00,0.00,0.00,"SENECA","147","","","","N","CWR",,"L35517 TRAVELING WEST ON THE NORTH EAST CONNECTION TRACK DERAILED 11 CARS.","","","","","","","","","","","","","","","0",41.15,-83.40,"1","1","","","","FOSTORIA"
,"16","07","BNSF","GC0716106",,,"","","16","07","BNSF","GC0716106",,"","16","07","12",6.00,50.00,"PM","01",1.00,1.00,0.00,0.00,"","TEMPLE","","48",93.00,"3","1","001","E","HTPL","1",10310.00,"1","Y","0128","1","","2","MLLX","098395","076","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,0.00,66.00,0.00,0.00,2.00,0.00,10.00,0.00,0.00,27903.00,25450.00,"T403","",0.00,0.00,0.00,0.00,"T403","2","1","001",53353.00,,"48C027",0.00,"000000",0.00,"1","0","1","0","01","50","01","50","1","5",,"1L",,"","",134.00,,"2016",0.00,0.00,0.00,0.00,0.00,0.00,"BELL","027","","","","N","OTH",,"H-TPLARK1-13 DERAILED 12 RAILCARS WHILE PULLING OUT OF YARD TRACK 128 DUE TO TRACK CONSTRUCTION. NO","HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","","0",31.12,-97.34,"2","5","","","","GALVESTON"
,"16","04","BNSF","NW0416106",,,"","","16","04","BNSF","NW0416106",,"","16","04","08",1.00,45.00,"AM","12",1.00,1.00,0.00,0.00,"","SPOKANE","","53",45.00,"4","1","000","R","","",0.00,"6","N","1742","2","","2","DBUX","300284","002","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10825.00,0.00,"H318","",0.00,0.00,0.00,0.00,"H318","2","2","005",11679.00,,"53C063",0.00,"000000",0.00,"0","0","0","0","","","","","3","8",,"1L",,"","",193.00,,"2016",0.00,0.00,0.00,0.00,0.00,0.00,"SPOKANE","063","00","00","","N","OTH",,"1 RAILCAR ROLLED OUT OF YARD TRACK 1742 AND IMPACTED THE Y-SPO3111-07 DUE TO INADEQUATE PRECAUTIONS","WHILE KICKING RAILCARS. RESULTED IN 1 RAILCAR DERAILED. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","","0",47.67,-117.33,"2","5","","","","SPOKANE"
,"16","01","NS","118842",,,"","","16","01","NS","118842",,"","16","01","08",11.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"","MORGANTOWN","LR047.","54",34.00,"2","2","020","R","N10C","2",0.00,"7","Y","LOVERAGE SECONDARY","2","0013","3","NS","001174","001","N","","","000","",2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10680.00,1500.00,"T002","",0.00,0.00,0.00,0.00,"T002","3","2","020",12180.00,,"54C061",0.00,"000000",0.00,"1","0","1","0","04","15","04","15","1","2",,"1L",,"","",186.00,,"2016",0.00,0.00,0.00,0.00,0.00,0.00,"MONONGALIA","061","","","","N","CWR",,"N10CA08 PULLING SOUTH WITH 2 UNITS, 0 LOADS, 130 EMPTIES, AND 0 TONS ON LOVERIDGE SECONDARY MAIN #1","STRUCK ROCKS FOULING THE MAIN FROM A ROCK SLIDE, DERAILING 2 UNITS, NS 1174 & NS 2704.","","","","","","","","","","","","","","0",39.59,-79.96,"2","5","L","","","PITTSBURGH"
,"16","05","PSAP","PSA983816D",,,"","","16","05","PSAP","PSA983816D",,"","16","05","31",2.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"","ABERDEEN","64.0","53",77.00,"2","1","019","R","5013","4",14087.00,"1","Y","SINGLE MAIN TRACK","2","","1","SHPX","455088","083","Y","","","000","",2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,457169.00,200000.00,"T204","",0.00,0.00,0.00,0.00,"T204","1","2","019",657169.00,,"53C027",0.00,"000000",0.00,"1","0","1","0","08","","08","","1","8",,"3L",,"","",142.00,,"2016",0.00,0.00,0.00,0.00,0.00,0.00,"GRAYS HARBOR","027","","","","N","CWR",,"A WEST BOUND DPU LOADED GRAIN TRAIN WENT INTO EMERGENCY CAUSING EIGHT CARS TO DERAIL. THE INVESTIGAT","ION REVEALED THAT THERE WAS A BROKEN RAIL.","","","","","","","","","","","","","","0",46.96,-123.70,"2","2","P","N","","ELMA"
,"16","07","SW","SWW071316D",,,"","","16","07","SW","SWW071316D",,"","16","07","13",5.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"","HATCH","1085","35",95.00,"3","1","003","E","RINC","4",8000.00,"1","Y","5003","1","1.3BIL","2","BNGX","031284","042","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3221.00,10931.00,"T110","T110",0.00,0.00,0.00,0.00,"T110","2","1","003",14152.00,,"35C013",0.00,"000000",0.00,"1","0","1","0","08","","08","","1","5",,"3S",,"","",208.00,,"2016",0.00,0.00,0.00,0.00,0.00,0.00,"DONA ANA","013","00","00","","N","OTH",,"CREW PULLING LOADED CARS THROUGH 5003 TRACK. CONDUCTOR WAS ON THE GROUND, OBSERVED WHEELS ON THE GRO","ND ON CARS BNGX 31284 AND BNGX 30898.  ADVISED ENGINEER TO STOP. ENGINEER PUT THE TRAIN INTO EMERGEN","CY STOP.","","","","","","","","","","","","","0",32.66,-107.15,"2","5","","","","WHITEWATER"
,"16","04","NMRX","01042016",,,"","","16","04","NMRX","01042016",,"","16","04","01",4.00,30.00,"AM","03",0.00,0.00,0.00,0.00,"","SANTO DOMINGO PUEBLO","865.4","35",39.00,"4","2","000","E","","3",0.00,"A","Y","MAIN LINE","4","1.6","1","KBR","000850","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"M599","",0.00,0.00,0.00,0.00,"M599","1","4","012",59442.00,,"35C043",0.00,"000000",0.00,"1",,,,"09","","","","3","5",,"3",,"","",263.00,,"2016",0.00,0.00,0.00,0.00,0.00,0.00,"SANDOVAL","043","00","00","","N","CWR",,"THE REGULATOR CAME TO A STOP AT THE SWITCH OF THE SIDING AND CALLED OUT TO THE TAMPER OPERATOR THAT","HE WAS ALL STOPPED.  THE TAMPER OPERATOR ACKNOWLEDGED BUT FAILED TO STOP SHORT OF THE EQUIPMENT AND","RAN INTO THE BACK OF THE REGULATOR CAUSING NO DAMAGE OR INJURYS","","","","","","","","","","","","","0",35.51,-106.32,"1","1","Q","C","","ALBUQUERQUE"
