"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"05","07","UP","0705CB016",,,,,"05","07","UP","0705CB016",,,"05","07","25",8.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"COUNCIL BLUFFS","COUNCIL BLUFFS","0.5","19",80.00,"4","3","003","R","YCB3","4",0.00,"8","Y","YARD","1",,"2","UP","000815","001","N",,,"000",,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9077.00,4298.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","1","003",13375.00,,"19C155",0.00,"000000",0.00,"1","0","1","1","05","45","05","45","1","6",,"1L",,"COUNCI","N",120.00,,"2005",0.00,0.00,0.00,0.00,0.00,0.00,"POTTAWATTAMIE","155","00","00","","N",,,"YCB32-25, LITE POWER, OPERATING ON ELEVATOR LEAD TRACK WHEN UP815 AND UP2319 DERAILED DUE TO AN IMPR","OPERLY LINED SWITCH.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"05","07","UP","0705LA028",,,,,"05","07","UP","0705LA028",,"750636E","05","07","23",7.00,40.00,"AM","07",0.00,0.00,0.00,0.00,"LOS ANGELES","ROSAMOND","395.9","06",78.00,"2","1","064","E","4IOA","2",0.00,"1","Y","SINGLE MAIN","5","003.00","1","UP","003820","001","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9214.00,0.00,"M399",,2.00,0.00,2.00,0.00,"M399","1","5","064",9214.00,,"06C029",0.00,"000000",2.00,"1","1","1","0","06","15","06","15","1","7",,"1L",,"LOS AN","E",138.00,,"2005",0.00,0.00,0.00,0.00,2.00,0.00,"KERN","029","","","","N",,,"4IOALBR-19, WITH LEAD UNIT UP3820, STRUCK A TRACTOR/TRAILER RIG WHEN THE DRIVER RAN A STOP SIGN AND","WAS STRUCK BY THE LEAD UNIT AT 64 MPH.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"05","07","UP","0705LA030",,,,,"05","07","UP","0705LA030",,,"05","07","20",10.00,40.00,"PM","01",4.00,4.00,1.00,0.00,"LOS ANGELES","EL CENTRO","698.0","06",99.00,"4","1","008","E","LKE5","4",11615.00,"7","Y","YARD","1",,"2","GATX","020932","112","Y",,,"000",,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,56.00,0.00,0.00,4.00,0.00,3.00,0.00,0.00,60621.00,4000.00,"T110",,0.00,0.00,0.00,0.00,"T110","2","1","008",64621.00,,"06C025",0.00,"000000",0.00,"1","0","1","1","02","25","02","25","1","7",,"1L",,"LOS AN","N",212.00,,"2005",0.00,0.00,0.00,0.00,0.00,0.00,"IMPERIAL","025","00","00","","N",,,"LKE55-20 DOUBLED OVER INTO TRK 14 AND PULLED AHEAD 2880 FT WHEN TRAIN WENT INTO EMRGENCY DUE TO TIE","CONDITION/BROKEN RAIL.  SEVEN CARS DERAILED CAR GATX20932 WAS DAMAGED AND RELEASED 500 GALLONS OF SU","LFURIC ACID.","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"05","07","UP","0705LA032",,,,,"05","07","UP","0705LA032",,,"05","07","25",1.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"LOS ANGELES","BLOOMINGTON","536.0","06",98.00,"2","1","006","E","YCW2","3",3543.00,"7","Y","YARD","1",,"2","UP","274515","003","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,231.00,61440.00,"M411",,0.00,0.00,0.00,0.00,"M411","2","1","006",61671.00,,"06C071",0.00,"000000",0.00,"1","0","1","1","05","30","05","30","1","7",,"1L",,"LOS AN","N",118.00,,"2005",0.00,0.00,0.00,0.00,0.00,0.00,"SAN BERNARDINO","071","00","00","","N",,,"YWC28-25 PULLED 29 CARS EAST OUT OF TRACK 10, 2 WEST CARS DERAILED ON THE CURVE DUE TO BYPASSED DRAW","BAR LATERAL FORCE.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"05","07","UP","0705LA041",,,,,"05","07","UP","0705LA041",,,"05","07","28",11.00,44.00,"AM","01",0.00,0.00,0.00,0.00,"LOS ANGELES","BLOOMINGTON","534.0","06",94.00,"2","1","009","E","YWC2","4",5471.00,"7","Y","YARD","1",,"2","CHTT","273049","012","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,13.00,0.00,0.00,5.00,0.00,2.00,0.00,0.00,1202.00,10000.00,"T110",,0.00,0.00,0.00,0.00,"T110","2","1","009",11202.00,,"06C071",0.00,"000000",0.00,"1","0","1","1","03","40","03","40","1","7",,"1L",,"LOS AN","N",125.00,,"2005",0.00,0.00,0.00,0.00,0.00,0.00,"SAN BERNARDINO","071","","","","N",,,"YWC28-28 SHOVING WEST IN BOWL TRACK #1 THRU 169 SWITCH, 11 CARS PASSED OVER SWITCH WHEN WHEEL DERAIL","ED ACCOUNT OF WIDE GAUGE.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"05","07","UP","0705LA042",,,,,"05","07","UP","0705LA042",,,"05","07","27",9.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"LOS ANGELES","GLAMIS","697.1","06",95.00,"4","1","021","R","QHOW","4",7351.00,"1","Y","SIDING","3",,"3","ROIX","057014","037","Y","ROIX","057014","037","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,4.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,246977.00,212380.00,"E40C",,0.00,0.00,0.00,0.00,"E40C","3","3","021",459357.00,,"06C025",0.00,"000000",0.00,"1","1","1","0","03","30","03","30","1","7",,"1L",,"LOS AN","E",158.00,,"2005",0.00,0.00,0.00,0.00,0.00,0.00,"IMPERIAL","025","00","00","","N",,,"QHOWC-28 DEPARTED SIDING AT 21 MPH AND DERAILED 7 CARS IN THE MIDDLE OF THE TRAIN.  DERAILMENT CAUSE","D BY SIDE BEARING CLEARANCE INSUFFICIENT ON CAR ROIX57014.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"05","07","UP","0705LA045",,,,,"05","07","UP","0705LA045",,,"05","07","17",12.00,1.00,"AM","01",0.00,0.00,0.00,0.00,"LOS ANGELES","BLOOMINGTON","535.0","06",75.00,"4","1","002","E","SING","3",60.00,"5","N","YARD","1",,"2","ADMX","075024","001","Y",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22050.00,0.00,"M411",,0.00,0.00,0.00,0.00,"M411","2","1","002",22050.00,,"06C071",0.00,"000000",0.00,"0","0","0","0","","","","","1","7",,"1L",,"LOS AN","N",23.00,,"2005",0.00,0.00,0.00,0.00,0.00,0.00,"SAN BERNARDINO","071","","","","N",,,"SC01-17 FOUND DERAILED.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"05","07","UP","0705LK019",,,,,"05","07","UP","0705LK019",,"789150P","05","07","15",8.00,16.00,"AM","07",0.00,0.00,0.00,0.00,"NORTH LITTLE ROCK","BROOKLAND","117.8","05",78.00,"2","2","063","R","ZYCH","2",2204.00,"1","Y","SINGLE MAIN","5","045.00","1","UP","009351","001","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11532.00,2028.00,"M304",,0.00,2.00,0.00,2.00,"M304","1","5","063",13560.00,,"05C031",2.00,"000000",0.00,"1","0","1","0","02","30","02","30","1","5",,"1L",,"NORTH","E",133.00,,"2005",0.00,0.00,0.00,0.00,0.00,2.00,"CRAIGHEAD","031","","","","N",,,"LEAD UNIT UP9351, ON SOUTHBOUND ZYCHOB-14, STRUCK A WESTBOUND VEHICLE THAT FAILED TO STOP AT THE SHA","W MANUFACTURING PRIVATE CROSSING.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"05","07","UP","0705LK028",,,,,"05","07","UP","0705LK028",,,"05","07","14",2.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"NORTH LITTLE ROCK","BRINKLEY","199.0","05",80.00,"2","2","004","E","LWA5","3",665.00,"7","Y","YARD","1",,"2","SP","496590","005","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,200.00,25175.00,"T110",,0.00,0.00,0.00,0.00,"T110","2","1","004",25375.00,,"05C095",0.00,"000000",0.00,"1","0","1","1","08","45","08","45","1","5",,"1L",,"NORTH","N",84.00,,"2005",0.00,0.00,0.00,0.00,0.00,0.00,"MONROE","095","","","","N",,,"LWA56-14 WAS SWITCHING CARS AT RIVIANA FOODS WHEN 2 CARS DERAILED DUE TO WIDE GAUGE.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,
,"05","07","UP","0705LK036",,,,,"05","07","UP","0705LK036",,,"05","07","19",9.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"NORTH LITTLE ROCK","BERGER","3.0","05",81.00,"2","1","005","E","YNL5","2",1107.00,"7","Y","INDUSTRY","1",,"4","CEFX","013782","008","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,185.00,48255.00,"T110",,0.00,0.00,0.00,0.00,"T110","4","1","005",48440.00,,"05C119",0.00,"000000",0.00,"1","0","1","1","03","15","03","15","1","5",,"1L",,"NORTH","N",166.00,,"2005",0.00,0.00,0.00,0.00,0.00,0.00,"PULASKI","119","","","","N",,,"YNL50-19 WAS DRAGGING 7 CARS WHEN THE REAR CAR DERAILED NORTH OF 65TH STREET CROSSING.  YARDMASTER S","AW THE DERAILED CAR AND STOPPED THE MOVEMENT.  UP MAINTIANS TRACK.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,
