"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"15","02","CSX","000140850",,,"","","15","02","CSX","000140850",,"","15","02","02",6.00,15.00,"AM","12",4.00,0.00,0.00,0.00,"","ROCKY MOUNT","0121.0","37",54.00,"1","3","002","E","","2",0.00,"6","N","A17","1","0000.0","2","TILX","140008","007","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6853.00,0.00,"H018","",0.00,0.00,0.00,0.00,"H018","2","1","005",14362.00,,"37C127",0.00,"000000",0.00,"0","0","0","0","","","","","3","3",,"1L",,"","",329.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"NASH","127","","","","N","OTH",,"EMPLOYEE ON Y39201 FAILED TO CONDUCT A PROPER BRAKE TEST ON 21 CARS IN THE SOUTH END OF A17. THE SUB","JECT CARS ROLLED INTO STANDING EQUIPMENT ON THE NORTHEND OF THE TRACK SHOVING THE STANDING EQUIPMENT","INTO Y390-01 REMOTE CONTROL ZONE. Y390-01 WHILE PULLING NORTH SIDESWIPED STANDING EQUIPMENT THAT WA","S IN THE REMOTE CONTROL ZONE.","","","","","","","","","","","","0",35.93,-77.79,"2","5","K","","","SOUTH END"
,"15","02","CSX","000140850",,,"","","15","02","CSX","000140850",,"","15","02","02",6.00,15.00,"AM","12",0.00,0.00,0.00,0.00,"","ROCKY MOUNT","0121.0","37",54.00,"1","3","004","E","Y390","2",0.00,"7","Y","A17","1","0000.0","2","CSXT","006006","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,258.00,0.00,"H018","",0.00,0.00,0.00,0.00,"H018","2","1","005",14362.00,,"37C127",0.00,"000000",0.00,"1","0","0","0","07","15","","","3","3",,"1L",,"","",329.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"NASH","127","","","","N","OTH",,"EMPLOYEE ON Y39201 FAILED TO CONDUCT A PROPER BRAKE TEST ON 21 CARS IN THE SOUTH END OF A17. THE SUB","JECT CARS ROLLED INTO STANDING EQUIPMENT ON THE NORTHEND OF THE TRACK SHOVING THE STANDING EQUIPMENT","INTO Y390-01 REMOTE CONTROL ZONE. Y390-01 WHILE PULLING NORTH SIDESWIPED STANDING EQUIPMENT THAT WA","S IN THE REMOTE CONTROL ZONE.","","","","","","","","","","","","1",35.93,-77.79,"2","5","K","","","SOUTH END"
,"15","02","CSX","000140889",,,"","","15","02","CSX","000140889",,"","15","02","02",8.00,40.00,"AM","01",2.00,1.00,0.00,0.00,"","BOSTIC","0245.0","37",39.00,"2","2","006","R","F770","1",280.00,"1","Y","LADDER","1","0000.0","2","TILX","261259","002","Y","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16462.00,500.00,"T207","",0.00,0.00,0.00,0.00,"T207","2","1","006",16962.00,,"37C161",0.00,"000000",0.00,"1","0","1","0","01","40","01","40","1","3",,"1L",,"","",66.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"RUTHERFORD","161","","","","N","OTH",,"RAIL BROKE CAUSING F77002 TO DERAIL AS IT WAS SHOVING DOWN LADDER.","","","","","","","","","","","","","","","0",35.37,-81.85,"2","5","K","","","BLUE RIDGE"
,"15","08","AO","A2015AUG1D",,,"","","15","08","BEEM","BMRR201581",,"","15","08","18",12.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"","ALEXANDER","15.8","54",65.00,"4","2","008","E","GC1-","4",1820.00,"1","Y","MAIN","1","","1","CSXT","304366","040","N","","","000","",0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,70000.00,0.00,"T314","",0.00,0.00,0.00,0.00,"T314","1","1","008",70000.00,,"54C097",0.00,"000000",0.00,"2","0","1","0","06","30","06","30","2","2",,"3",,"","",169.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"UPSHUR","097","","","","N","CWR",,"CREW WAS SHOVING INTO BEEM TRACK WHEN A CAR CLIMBED THE SWITCH POINT DUE TO WORN FLANGE.  THIS CAUSE","D 4 CARS TO DERAILED.

THE INCIDENT NUMBER FOR THE BEEM IS UNKNOWN.","","","","","","","","","","","","","","0",38.78,-80.22,"2","3","L","","","SYSTEM"
,"15","08","NS","116812",,,"","","15","08","NS","116812",,"","15","08","05",8.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"","WILLIAMSON","N468.0","54",68.00,"4","2","005","E","UW20","3",0.00,"7","Y","#12 EAST YARD","1","0013","2","PGNX","002127","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,104.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,32250.00,11941.00,"H306","H702",0.00,0.00,0.00,0.00,"H306","2","1","005",44191.00,,"54C059",0.00,"000000",0.00,"2","0","0","0","09","06","","","1","2",,"1L",,"","",65.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MINGO","059","","","","N","OTH",,"UW20 PULLING EAST IN #12 EAST YARD IN WILLIAMSON DERAILED 5 CARS.","","","","","","","","","","","","","","","3",37.65,-82.25,"2","5","K","","","POCAHONTAS"
,"15","04","UP","0415DV013",,,"","","15","04","UP","0415DV013",,"","15","04","25",1.00,10.00,"AM","01",0.00,0.00,0.00,0.00,"","CHEYENNE","510.0","56",40.00,"4","1","004","E","AGBR","3",2488.00,"1","Y","SOUTH 8","1","","2","TTGX","980662","017","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,7997.00,4561.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","004",12558.00,,"56C021",0.00,"000000",0.00,"1","0","1","1","10","40","10","40","1","8",,"1L",,"","",101.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"LARAMIE","021","00","00","","N","OTH",,"AGBRL-23 DERAILED 2 CARS AFTER RUNNING THROUGH THE SOUTH EIGHT SWITCH AND THEN MAKING A REVERSE MOVE",".","","","","","","","","","","","","","","0",41.12,-104.82,"2","5","","","","LARAMIE"
,"15","09","CSX","000151689",,,"","","15","09","CSX","000151689",,"","15","09","03",2.00,50.00,"AM","01",3.00,0.00,0.00,0.00,"","WICKLIFFE","0167.0","39",80.00,"4","1","005","E","C729","3",1000.00,"1","Y","NORTH CONTROL","1","0000.0","3","ZVBX","528223","015","N","","","000","",2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,6.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,8742.00,5881.00,"H993","",0.00,0.00,0.00,0.00,"H993","3","1","005",14623.00,,"39C085",0.00,"000000",0.00,"1","0","1","0","07","50","07","50","1","2",,"1L",,"","",756.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"LAKE","085","","","","N","OTH",,"THE T7 TIE TEAM DID TIE WORK ON THE NORTH CONTROL SIDING BETWEEN QD 171-QD 162 TWO WEEKS AGO AND WHI","LE THEY WERE WORKING THEY PUSHED RAIL ADJACENT TO THE CUSTOMER LEAD TRACK THAT IS GOING TO BE INSTAL","LED IN A FEW WEEKS. THE RAIL WAS PUSHED VERY CLOSE TO THE CUSTOMER LEAD TRACK. C72902 WAS WORKING ON","THIS CUSTOMER LEAD TRACK AND THEY MADE A SHOVE ON THE CUSTOMER TRACK AND THE SNOW CATCHER ON CSXT 6","914 CAUGHT THE RAIL THAT T7 LEFT IN THE FOUL OF THE LEAD. THE CREW MADE A FORWARD MOVEMENT AND AGAIN","HIT THE RAIL LEFT IN FOUL AND DERAILED THIRD CAR AND PROCEEDED ONE MILE WITHOUT ANY KNOWLEDGE THAT","CAR WAS DERAILED. WHEN THEY PROCEEDED THROUGH THE INTERLOCKING AT QD 167 IT CAUSED REAR LOCOMOTIVE 2","344 AND HEAD CAR TO JACK KNIFE BLOCKING NUMBER ONE MAIN.","","","","","","","","0",41.85,-80.83,"1","1","","","","ERIE WEST"
,"15","08","NS","116960",,,"","","15","08","NS","116960",,"","15","08","16",3.00,5.00,"PM","01",0.00,0.00,0.00,0.00,"","MORAINE","CJ212.","39",85.00,"2","1","003","E","L65L","4",4960.00,"1","Y","MIDDLE DEPARTURE","1","0000","2","SOU","528180","001","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,39000.00,15200.00,"H018","",0.00,0.00,0.00,0.00,"H018","2","1","003",54200.00,,"39C113",0.00,"000000",0.00,"1","0","1","0","07","34","07","34","1","2",,"1L",,"","",227.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MONTGOMERY","113","00","00","","N","CWR",,"LOCAL ASSIGNMENT L65LC16 SPOTTED CARS ON THE MIDDLE DEPARTURE TRACK AT MORAINE YARD WITH 1 LOCOMOTIV","E, 31 LOADS, 1 EMPTY AND 4960 TONS WHEN TWO LOADED CARS FREE-ROLLED OVER A DERAIL DUE TO INSUFFICIEN","T HANDBRAKES BEING APPLIED.","","","","","","","","","","","","","0",39.70,-84.21,"2","5","K","","","LAKE"
,"15","08","NS","116862",,,"","","15","08","NS","116862",,"","15","08","08",7.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"","ARMSTRONGS MILLS","OP011.","39",72.00,"3","1","009","R","N18C","3",8400.00,"1","Y","SINGLE MAIN TRACK","1","0000","1","CITX","680013","023","Y","CITX","680013","023","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,60000.00,1700.00,"E53C","",0.00,0.00,0.00,0.00,"E53C","1","1","009",61700.00,,"39C013",0.00,"000000",0.00,"1","0","1","0","06","45","06","45","1","2",,"1L",,"","",108.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"BELMONT","013","","","","N","OTH",,"N18C508 TRAVELING EAST WITH 2 UNITS, 72 LOADS, 0 EMPTIES, AND 8400 TONS ON CAPTINA SECONDARY DERAILE","D 1 CAR.","","","","","","","","","","","","","","0",39.90,-80.94,"2","2","L","","","PITTSBURGH"
,"15","08","CSX","000151331",,,"","","15","08","CSX","000151331",,"","15","08","26",4.00,48.00,"AM","04",0.00,0.00,0.00,0.00,"","CINCINNATI","0110.0","39",62.00,"4","1","000","R","","1",0.00,"6","N","B22","1","0000.0","2","TTGX","963379","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"S016","",0.00,0.00,0.00,0.00,"S016","2","1","006",11507.00,,"39C061",0.00,"000000",0.00,"0","0","0","0","","","","","1","2",,"1L",,"","",439.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"HAMILTON","061","","","","N","OTH",,"A DOUBLE CUT OF CARS (TTGX 963379 AND TTGX 962117) WERE HUMPED INTO BOWL 23. THE COMPUTER SYSTEM ISS","UED ANTI-CORNERING TO PROTECT HIS CUT FROM THE ONE AHEAD OF IT IN BOWL 22. BOWL 22 WAS FULL AND THIS","SECOND CUT CAME TO STOP IN THE FOUL OF BOWL 23. TTGX 700962 WAS ALREADY HUMPED AT THIS TIME DESIGNA","TED FOR BOWL 23. THIS CAR SIDESWIPED TTGX 963379 THAT WAS IN THE FOUL OF 23 BUT BEYOND THE LOOP DETE","CTOR, RESULTING IN DAMAGE TO BOTH CARS.","","","","","","","","","","","0",39.10,-84.54,"2","5","","","","CINCINNATI TERMINAL"
